0,1,2
27,14,195.0
27,15,193.0
27,16,194.0
27,17,194.0
27,18,194.0
27,19,0.0
27,20,0.0
27,21,0.0
27,22,0.0
27,23,0.0
27,24,0.0
28,0,0.0
28,1,0.0
28,2,0.0
28,3,0.0
28,4,0.0
28,5,0.0
28,6,0.0
28,7,197.0
28,8,196.0
28,9,195.0
28,10,193.0
28,11,194.0
28,12,194.0
28,13,194.0
28,14,193.0
28,15,193.0
28,16,194.0
28,17,195.0
28,18,196.0
28,19,0.0
28,20,0.0
28,21,0.0
28,22,0.0
28,23,0.0
28,24,0.0
29,0,0.0
29,1,0.0
29,2,0.0
29,3,0.0
29,4,208.0
29,5,206.0
29,6,202.0
29,7,199.0
29,8,196.0
29,9,195.0
29,10,193.0
29,11,0.0
29,12,193.0
29,13,193.0
29,14,192.0
29,15,191.0
29,16,190.0
29,17,195.0
29,18,194.0
29,19,0.0
29,20,0.0
29,21,0.0
29,22,0.0
29,23,0.0
29,24,0.0
30,0,0.0
30,1,0.0
30,2,184.0
30,3,0.0
30,4,204.0
30,5,203.0
30,6,195.0
30,7,191.0
30,8,0.0
30,9,0.0
30,10,0.0
30,11,0.0
30,12,191.0
30,13,192.0
30,14,192.0
30,15,191.0
30,16,191.0
30,17,191.0
30,18,193.0
30,19,0.0
30,20,0.0
30,21,223.0
30,22,219.0
30,23,0.0
30,24,0.0
31,0,187.0
31,1,0.0
31,2,0.0
31,3,170.0
31,4,0.0
31,5,0.0
31,6,192.0
31,7,192.0
31,8,0.0
31,9,189.0
31,10,185.0
31,11,0.0
31,12,0.0
31,13,193.0
31,14,194.0
31,15,193.0
31,16,191.0
31,17,190.0
31,18,191.0
31,19,0.0
31,20,0.0
31,21,0.0
31,22,0.0
31,23,0.0
31,24,0.0
32,0,0.0
32,1,160.0
32,2,0.0
32,3,0.0
32,4,0.0
32,5,0.0
32,6,192.0
32,7,189.0
32,8,0.0
32,9,0.0
32,10,183.0
32,11,0.0
32,12,188.0
32,13,190.0
32,14,191.0
32,15,194.0
32,16,185.0
32,17,0.0
32,18,191.0
32,19,193.0
32,20,0.0
32,21,0.0
32,22,0.0
32,23,0.0
32,24,0.0
33,0,0.0
33,1,158.0
33,2,0.0
33,3,0.0
33,4,0.0
33,5,0.0
33,6,0.0
33,7,0.0
